Scenario ID,Search Space LB,Search Space UB,Optimum Value,Trial,Final Fitness,Alpha Position
1,-4.12,6.12,0,10,7.0198668904968144,"[0.01905930524607946, 0.02302033526307312, -0.008203159513665348, -0.028918032197257304, -0.023542816054426652, 0.02201635385206213, 0.9957053126287567, 0.006728811883108143, -0.0004836835560899644, 0.02763200432749091, -0.007155401017773677, -0.9948689926315986, -0.024360923545792446, 0.040389828969817465, -0.024838612876724397, 0.025206572724977505, -0.0008243698437846447, -0.0067213737652549455, 0.004568052415818258, -0.04089608449539828, 0.0010950630035164721, -0.007118184802513028, -0.9969015190690409, -0.995436507061517, -0.0024345953548881027, -0.024155290381171035, -8.633847444983189e-05, 0.00014577678054106258, 0.027957171187082075, 0.9942614486683619]"
1,-4.12,6.12,0,11,0.9976554573495378,"[1.1565111329936428e-05, 0.0006440093561330684, -0.000517010691040376, 0.0007085617709794434, -0.00034904738760488385, 0.0005981301052253585, 0.000459383499956445, -0.0007999673255847384, -9.458639114168221e-05, 0.0008413650373180204, -0.0006280106469924718, 0.0005985378810171582, -0.0004769587524933172, -0.0009384676261419145, 0.0006643308384512991, 0.0008389335593115277, 0.00026633662990782625, 0.00025330703641746055, 0.0009720884200499214, -0.0007873149451080863, 0.0009200417488282042, 0.0012271418589255845, -0.0005104193872051965, -0.0007876907632082819, -0.0005694717868820476, 0.0003469868335734816, -0.9948757462260072, -0.0007836989327261179, -0.0009558564657021762, -0.000664056840488314]"
1,-4.12,6.12,0,12,1.1368683772161603e-13,"[-7.052340933455525e-09, -1.0910773617922587e-08, -3.141919613369737e-09, 3.92454513331586e-09, 9.948663226566623e-09, 8.132691853290908e-09, 4.332261660522363e-09, 8.033127940620943e-09, -7.948394831203132e-09, 1.5665042596424428e-09, -6.490091131183817e-09, -9.909070008973231e-09, 1.1541612110477217e-10, 8.372714965787509e-09, 6.786111228507252e-09, -4.912035223014755e-10, 5.149761506118011e-09, -7.588371708777686e-09, 6.062164104037038e-09, 8.25530221959525e-09, -5.6982862872700935e-09, 4.802203079634637e-11, -3.0062956568599475e-09, -5.070718955835218e-09, 7.070524610242046e-09, 1.1117871068222485e-08, 8.284944286174323e-09, -6.51466525170008e-09, -4.325620750478265e-09, 5.313146367313948e-09]"
1,-4.12,6.12,0,13,6.105949530679425,"[0.00048651711358971284, 0.9942479547960863, -0.003270890436097851, -0.0161522627728381, 0.009082036520515757, -0.002182596763417699, 0.9956822582627867, -0.007394455305392178, 0.025323903192356667, 0.003731701102477558, -0.004333151271983304, -0.020258571317240737, 0.0020455530849226022, -0.0236041262108726, 0.9953965493222734, 0.016337447471721056, -0.010494972120171475, 0.0015311212861597312, 0.025764198016484663, 0.003762009490841045, 0.035759549129601886, 0.9939769211626688, -0.008859978185751238, -0.018939008875559438, -0.9967892427471026, -0.018906895118858458, -0.0018922553843081502, -0.000847958084967182, -0.022654503882372445, 0.0004921818092293861]"
1,-4.12,6.12,0,14,10.167181119368763,"[-0.04427126158512795, 0.01391735456024179, -0.047629529683359983, 0.9923347343698943, -0.007705457969247043, -0.9938321052619665, -0.014663888367125288, 0.9943253099942888, 0.005891948328058838, -0.005656432680295254, -0.02502857637585265, -0.023807203167896418, 0.016431302860534736, 0.9957428199787621, -0.013074458661447075, 0.004592720614676082, 0.9950767475945677, -0.017558561084943136, -0.01584567621762023, 0.016070387284620402, -0.9959248289813054, 0.011089133616990487, 0.04313132752920179, 0.9942635608251305, -0.03019869485285387, 0.01225111074746632, 0.9946352014916879, -0.026314418942176232, 0.012860374684553477, -0.0050759665629040995]"
1,-4.12,6.12,0,15,3.410605131648481e-13,"[-6.150170150931444e-09, 7.119521860943223e-09, 3.923066316247059e-09, 1.1961449608577368e-08, 8.162977849224262e-09, -7.599100015909244e-09, 1.1864373483660984e-08, 8.466199297174626e-09, 1.216305545170826e-08, 7.762747777917411e-09, 7.551348879530906e-09, -1.7930372742114287e-08, 4.684345356054109e-09, -8.647757177016047e-09, 6.847987954472501e-09, -1.1048850723227588e-08, -7.930771594999442e-09, 1.4748480658965946e-08, 7.981713068261342e-09, -1.290804441111959e-08, -6.9006116376613136e-09, -1.1253569631719529e-08, -8.56629789325325e-09, 6.131470442483078e-09, -5.984296613803508e-09, 1.1415780321044622e-08, -8.814284413460882e-09, 4.936915765085814e-09, -6.511386985152967e-09, 1.0134582062448771e-08]"
1,-4.12,6.12,0,16,2.077131195535344,"[0.003050579212238169, 0.0005699759331463383, 0.003312421089976425, -0.004381156512186735, -0.004211672946037304, -0.0034458487628308276, -0.005627534357413921, -0.0036979084237387383, 0.005098949716288992, 0.0034916965698306157, 0.0013863724062765925, 0.004327173976675702, -0.9951566004529266, 0.004478555207520607, -0.9945439691652358, -0.0076383653248095484, 0.006277006779239258, 0.0006152925117381969, 0.0029374156945571883, -0.0013045942456439974, -0.002623064649337259, 0.005726685619673155, 0.0028802875718465515, -0.002379498035903538, 0.0034935249695351445, -0.0029890648266253095, -0.005556040274731444, 0.004499419944495209, 0.003378178424950029, 0.00015851781789066877]"
1,-4.12,6.12,0,17,15.448063139128067,"[-0.05106091448338823, 0.9965443087563077, -0.994473787389361, -0.013141953818545105, 0.9946143141808275, 0.029793040358641498, -0.996259026132678, -0.028681219133397384, 0.04815759455683821, -0.0046426420969662985, -0.01800071639993739, -0.9941581463547524, 0.01238155458783119, -0.9931130471505663, 0.033594748856472734, 0.012417562977240948, 0.0017301090284318477, 0.010427855915289719, 0.04818201003777922, 0.03591978446340072, -0.041646723141546715, 0.018964477864262363, -0.9938956407798809, -0.997731220331445, 0.9958789285439735, -0.05734115583711574, -0.009172575246839898, 0.9951339962807744, 0.9930841004673772, 0.9954807422461212]"
1,-4.12,6.12,0,18,3.6565931128833995,"[0.0020765163516447416, 0.009367556406723487, 0.01668679679397478, -0.018201754903823364, 0.013620260170315035, 0.019602455873118707, 0.001520096122995973, -0.015438275797488465, 0.0013783657685566553, -0.0025293321503010446, -0.00021777004914014242, -0.010145457840775585, 0.014987781020106006, 0.009920704047847728, 0.0004904810540597992, 0.011676350811437253, -0.016823622844788666, -0.006023083283964503, 0.01496604025354209, 0.005236466979183341, 0.9972194492805286, 0.00023007958742748968, -0.01295645787889832, -6.821312265259394e-06, 0.0002461937363511524, 0.9940965817706457, 0.016038593729583717, 0.0007469369076087418, 0.017407676923308912, 0.9951606684056289]"
1,-4.12,6.12,0,19,13.194944134150091,"[0.004057077562827693, -0.003970712995916337, -0.9958392999415069, 0.009679661145415075, 0.020814288819442694, 0.008632609850486972, 0.9969820573988262, -0.03499303224425354, -0.005628737020941799, 0.9932319142457686, 0.006953529083207677, 0.9959802020516513, 0.9969543891853254, 0.006387490488352299, -0.020665133577670858, -0.032059849633095716, -0.9934999575136048, -0.04906416242910261, 0.01995832905464212, -0.0049412265037949155, -0.9956668525103973, -0.01469427303428894, 0.9953099901354312, -0.02261302840346069, 0.012963344935056575, 0.9961690008999771, -0.9943309816952719, -0.9947083707314959, 0.06278010318306126, -0.017494654387088637]"
1,-4.12,6.12,0,20,17.59573539421774,"[0.01827638444427837, -0.9951984131925071, 0.0006085110616460554, 0.002790692857813859, -0.9963356330197706, -0.9972143714035235, -0.9962677450953339, 0.05250474304734443, -0.9932287292049495, 0.994357907344658, 0.04131141232810798, -0.029845252178561488, -1.9906837043828212, 0.9917717661366856, -0.007175230287849388, -0.00618587950626015, -0.01526830415449787, 0.9980745066841932, -0.008966766300178897, 0.996004464133371, -0.04104317044311312, 0.9947099984506789, -0.010507426104904738, 0.9976256574632485, -0.017225058989560615, 0.03255865416709103, -0.03840216962191523, -0.04366647649948163, -0.02938060590873892, 0.0005982793449446078]"
1,-4.12,6.12,0,21,1.1368683772161603e-13,"[-6.464738966371897e-09, -2.7962663295966195e-09, -4.9406674307306275e-09, -9.340892503928444e-09, -8.981110077854737e-09, -9.241367671108947e-09, -7.884552566395087e-09, -2.7841116079230233e-09, -5.390227819646043e-09, 1.1126468635325182e-08, -1.2132383986340756e-09, -7.012213032453474e-09, -7.521200551252605e-09, -6.81478784514411e-09, 3.790275648896113e-09, -4.187290514323649e-09, -1.6102807975926225e-09, 2.708056001665682e-12, -7.708722549182312e-09, 5.416944226510623e-09, -3.918251501033865e-09, 7.2258030670013795e-09, -4.125418229250499e-09, 2.015828393098218e-09, -8.287895703062986e-09, -8.970493681204061e-09, 3.1387781262992576e-10, 6.093557658459758e-09, 6.658184226182584e-09, -1.0713550935292915e-08]"
1,-4.12,6.12,0,22,9.012850369325633,"[-0.012219622254602491, 0.03158411174875653, 0.008859634775277847, 0.006746343456197401, 0.015101746062751609, -0.026675134877923945, 0.023880326400483654, 0.9949228318671501, 0.04018579043971915, -0.004429837033733008, -0.032349790054022165, -0.04586540157131047, -0.029248824815470087, -0.004699052114773394, 0.9953742171980364, 0.011978987567785815, 0.9932640476702215, -0.006551616580686925, -0.036504280248113474, -0.9937124985437649, -0.03297280867628061, 0.002517366040285296, -0.023015216014823814, -0.01929883260079812, -0.0033797978496092895, -0.012392412346908799, -0.9927547694467136, 0.9949731344051802, -0.048498226020647905, -0.03036096060478144]"
1,-4.12,6.12,0,23,15.428762343225117,"[-0.9952629913638948, 0.0009820302952538995, -0.04650393288601329, -0.0016527091835127905, -0.9922425008592151, 0.9938221803123426, 0.9948696344847203, 0.018412092600220475, 0.046945326496806494, 0.005048605615101565, 1.9868130624829465, -0.9957180179832252, 0.034984504832872965, -0.007092941320661517, 0.02546801599514037, 0.01612625404438006, 0.04265428173552532, -0.02980630646152882, -0.023626123035759505, 0.02885544972892795, 0.9941830437743802, 0.03820809923133606, 0.03955681345699258, -0.046018758802122584, 0.011644336616699391, -0.03197000783774495, 0.9966796168951904, 0.020241205222923497, 0.053389403001218305, -0.04619129733534777]"
1,-4.12,6.12,0,24,9.894598259821123,"[-0.9965729303650557, 0.04642824179723615, 0.9954973722175904, -0.02019879152250592, -0.9938836411363101, -0.994149993199021, 0.004671456391577067, 0.03899127899321009, -0.039948659686039, 0.0033857846753315712, -0.9966184125805579, 0.038136406792864896, 0.010774163759643685, 0.005983815046522345, -0.0015108352052877194, 0.0018666143628189857, -0.02030668762396992, 0.031331621366955886, 0.009661922183061833, -0.027067306740794272, 0.03869440805518565, 0.0011328691315481976, 0.037585885523706786, -0.020444960177257165, 0.036479126605909684, 0.9954948787721012, 0.020805637594400572, 0.01143988481306124, -0.9959639500182882, 0.007447474937957388]"
1,-4.12,6.12,0,25,5.684341886080802e-14,"[4.4209285121610264e-09, -3.284531757685727e-09, 4.4841721447141936e-09, -7.420942971236855e-09, 8.106812998676105e-10, 7.525017942100476e-09, 1.7516912365067583e-09, -5.878160180827763e-10, -6.827187704061544e-10, 2.790264019836286e-09, 1.985869246823313e-09, -1.2494991707967529e-09, -6.37359320876385e-09, -6.496377658038455e-09, -6.743020364297081e-09, -5.153834692350756e-09, 6.50924558698307e-09, 1.4132961467794303e-09, 2.068095916740731e-09, 4.740252634860553e-09, 2.8436355492544862e-09, 7.855235573117625e-09, -3.308588070183305e-09, 7.934223056338396e-09, 1.0351932644425688e-08, -8.499194237288066e-09, -7.61178586827782e-09, -3.2867299992744847e-09, 1.7504282467939447e-09, 1.5265211317228022e-10]"
1,-4.12,6.12,0,26,1.1368683772161603e-13,"[-1.2033645191422693e-09, 2.311513647157426e-09, -2.862896586464103e-09, 6.868379642810396e-09, 6.773435146101292e-09, -5.215760268129088e-09, -7.21738935283156e-09, 3.946714954849995e-09, 5.298131711128917e-09, 8.490618874645861e-09, -9.946313994646516e-09, -3.0193865185879076e-09, 1.2128383630738426e-08, -1.0364608726831648e-08, -3.238652901416117e-09, 6.58569110356666e-09, 5.221377108455272e-09, 6.527642426590319e-09, -8.156959552252374e-09, 1.3464696024811929e-09, 7.4342629829970974e-09, 5.476826103745225e-09, 1.3467928994259637e-08, 7.664340273549897e-09, -5.96803051422512e-09, 1.6152013060377612e-09, -1.1079787753942583e-08, 8.682257579550878e-09, 7.345642316636258e-09, 7.239644439493986e-09]"
1,-4.12,6.12,0,27,14.200604413652172,"[-0.05187940557326609, -0.0015719978791102207, -0.015685322718717032, 0.00018891907520313111, -0.9953630053424831, -0.9942056933736003, -0.010456313467470224, 0.03523126846851099, -0.03848164447924862, 0.03949026633402131, 0.9933092666279366, 0.026314571681933963, 0.9960422790744099, 0.01684287281415564, -0.057721692780704714, -0.03946629486164266, -0.035557470279417025, -0.9961398312641214, 0.9939770430422641, 0.03676353022859935, -0.003256321956697228, 0.9958477052551622, 0.009744961502364369, 0.04051562987222379, -0.013927656885838857, -0.9930358834386874, -0.025441136075543547, 0.9963032896265878, 0.05618974491250306, 0.9946458844267934]"
1,-4.12,6.12,0,28,6.4426364912159215,"[-0.0058223952721530026, 0.02657684703581964, -0.0102911568427837, 0.003977926706936863, -0.0037076941313767264, -0.015107636346753495, -0.01624754298201303, 0.009170461124716311, -3.8214591171481516e-05, -0.00832605691793642, -0.012753823056482538, -0.021445859515998755, 0.038128740544382644, 0.019865734662559476, -0.9962522492984971, 0.0018880267629404202, -0.03109466966660701, 0.014227161873273886, -0.0034551616291729204, 0.003714317526315014, 0.9939001850862565, -0.0019523959555067805, 0.007962777853330216, 0.010453550625750374, -0.995464537997552, -0.012580032546106068, -0.9956462327643609, 0.9951973992171661, -0.033922378656607854, 0.027173431449100782]"
1,-4.12,6.12,0,29,10.791637722789687,"[0.0030413231716899247, 0.0012316477115668079, -0.9956741626991086, -0.00017022516708475877, 0.033886176924706746, -0.9970943999088027, -0.01935029610767014, -0.034018388736393845, 0.013259756516361243, -0.022683585118953076, -0.009841702024229626, -0.0395673662519922, 0.002062684893654243, 0.030426023691571658, -0.9944209186989537, -0.9940946481775779, 0.016931326690573734, 0.003407306753508088, 0.009822889882524777, 0.04316260268612204, -0.043447446144472934, -0.9957828529473742, 0.004509575875228045, 0.003514361891568285, -0.053089193819872094, 0.9954752514334997, 0.013494192142140982, 0.034455811666244784, 0.993761048932762, -0.9961779194726694]"
1,-4.12,6.12,0,30,5.684341886080802e-14,"[1.2805249305358757e-08, -7.857800632393719e-09, -5.474269926253328e-10, 5.812519354719825e-09, 3.632961487198827e-09, 7.525143175257654e-09, 5.680638182070652e-09, -1.443019037594695e-09, 4.583169399552389e-09, -3.6709630890641165e-09, 1.439029340133402e-09, 1.157427043096959e-09, 3.839150330975372e-09, 2.8279991681756655e-09, -7.658901957086073e-09, 5.273497194480115e-10, -1.6634329469411568e-09, -4.338359005373604e-09, -3.374500678887671e-09, 5.7247113716130116e-09, 5.251833634645209e-09, 2.1711779041311274e-09, 1.793539539107769e-09, -5.058431895577087e-09, 3.6183189777716507e-09, 4.8807882180312845e-09, 3.78518993926491e-09, -9.192357097731474e-09, 6.171869237903138e-09, 9.644748999448893e-09]"
2,-3.12,7.12,0,1,1.1368683772161603e-13,"[3.86358989246105e-09, 5.409623859975454e-09, 1.7070438396160625e-09, 1.0133675232282258e-08, -1.2492928025409356e-08, -3.437907736270063e-10, 1.8085803965561809e-09, -4.7254045121292165e-09, 6.952445730235013e-09, 2.6048052603755423e-10, -8.079775515312804e-09, -3.7576235456526774e-09, -7.933810497462446e-09, -2.972088353203617e-09, -6.414761610784581e-09, 1.2732159326844794e-08, 3.7630405458344285e-09, 4.1574170772662455e-09, -5.969543082073869e-09, 7.567559912047273e-09, 5.541840319978064e-09, -4.020014099381797e-09, -8.20684942226535e-09, -8.477800239603539e-09, -8.84118378507992e-09, 2.1243273806703655e-10, 6.3361755842095135e-09, 4.267249220646363e-09, -1.0996386468065111e-08, -6.820908282634264e-09]"
2,-3.12,7.12,0,2,0.0,"[-6.428877430408875e-09, 3.995310748905467e-09, -2.9522424505046274e-09, -2.06421901793874e-09, -1.159702112119021e-09, 3.282200289334014e-09, 4.886611115750839e-10, 1.9437176312919746e-09, -3.0398501493777985e-09, -4.2035268599249775e-09, -4.460219305002511e-09, -1.2288738915344766e-09, 3.743860776950214e-09, -1.4200756126570013e-09, 1.9589738720071637e-09, 7.54858175966433e-09, -6.998317481077265e-10, -6.755158210580703e-09, -6.277693032075149e-09, 1.4319727625888845e-09, 6.397419927139936e-09, -4.186140323270138e-10, 1.0827871932406197e-09, 6.160322474357827e-09, 1.233045665571808e-09, 7.125948719988173e-10, -9.593097427540442e-09, -6.871392344010019e-11, -3.541630100301063e-09, 3.274940763020595e-09]"
2,-3.12,7.12,0,3,11.030444047528874,"[-0.046071952090308343, -0.9926154343221403, -0.9921428617607204, -0.022418361095635664, -0.027605009712652784, 0.003553976634675493, -0.023337966408999655, -8.212340095647974e-05, 0.03863592772170055, -0.9939071691377808, 0.997453074606816, -0.0008347671237851628, 0.005302383055004967, -0.9940543541106996, -0.03381857718234693, -0.023091675930888123, -0.01933227114905156, 0.011748265131577895, -0.9983545319990572, 0.022084690370974602, 0.01952464186190994, -0.9951851295146645, -0.9948332959529322, 0.0007543026114160689, 0.014973123120365806, -0.012954821913005787, 0.034191079893738596, -0.05577071678948764, -0.015671689930603083, 0.045685670805222234]"
2,-3.12,7.12,0,4,5.684341886080802e-14,"[-7.306709015608703e-09, -3.7215035497695226e-09, -1.9644126325601974e-09, -2.4177118085333404e-09, -8.979164523026384e-09, 4.91450835582441e-09, -6.471237767868843e-09, -3.955741068040197e-09, -3.1284477230997254e-09, 8.898433989656951e-09, -9.349535812219756e-09, -7.3158963331820814e-09, 1.130492144341133e-09, 5.1281694446458914e-09, -8.390399930391368e-09, -1.25857102517557e-10, -7.1016015290581436e-09, 4.536739428573355e-09, -8.131187723137145e-09, -7.853702577165222e-09, 1.5179772994144969e-09, 7.148506675491717e-09, -6.3571956587793466e-09, 3.731793984940168e-09, 6.7472365472553975e-09, -8.921297922626081e-09, -2.055436709724745e-09, -7.91809862121795e-09, 3.217253130571862e-09, 4.20520862576268e-09]"
2,-3.12,7.12,0,5,3.6571832556173263,"[-0.015842073636674225, -0.9949921166902937, 0.9942197764452789, -0.005355279235424781, 0.0008311071564262029, 0.012366994204171977, -0.015259202225517576, 0.014683615674238926, -0.0005181315150126764, -0.001168236145579371, -0.0089476595044089, 0.017788367919150172, -0.006887452539701133, -0.01531724897957476, 3.093883314653212e-05, 0.015028664981419304, 0.013955459522092983, -0.002129635604029012, 0.001284147521904977, -0.013172913341522818, 0.013692228298193942, -0.013639564064282794, 0.014891103818896578, 0.006882222630645085, 0.01651804588144845, -0.014643622506059106, 0.994788730528219, 0.009691218546551195, -0.00023096851777726357, 0.0021078067378033083]"
2,-3.12,7.12,0,6,2.1027071931108594,"[-0.00504750794850839, 0.00786571384291479, 0.00048637704165388485, -0.9950593291729608, 0.0036401404665049597, 2.150816817980683e-07, 0.008185422899207317, -0.004247419244893358, -0.0014903937266201872, 0.0029621656498468596, 0.0007522887140756218, -3.279629920527327e-06, -0.0027726770270244394, 0.007541923246764615, -0.005563645695003672, 0.0025618938266962488, 0.9952851070494626, -0.002787604501316654, -0.004939023442516621, 0.004288569220708638, 0.005134364503924349, 0.005039153752443681, 0.00021769951492256467, -0.0055436370871393414, 0.0022010988330523062, 0.005665669333891898, -0.0068235384736228255, 0.004338759244035817, -0.005790103403767066, -3.992049322176783e-05]"
2,-3.12,7.12,0,7,17.40577881705849,"[-0.040401428312324406, -0.060504595280468365, 0.012898053871707837, -0.9942636760789698, -0.016147607151531407, 0.9953071382214986, 0.017870293437204587, 0.007123077895503815, -0.9970704498584011, -0.0013515042184542025, -0.02110162093807233, 0.012761844008053913, 0.017798298125995426, -0.009524489051646157, -1.9902631558368098, 0.007137592276637683, 0.015152405606362773, -0.031077600097837, 0.04368542823565358, 1.9914828878563595, 0.02655367096514416, 0.02964919549193601, 0.9928415806151545, -0.002837470154470889, -0.05824974149793993, 0.002841819267972223, -0.032170995911002365, 0.03653733994185071, -0.9927295836798113, 0.9948169691228541]"
2,-3.12,7.12,0,8,6.878522607208652,"[-0.9951025671397473, 0.02289443200513075, -0.016716987681007822, 0.03932282234161555, -0.014136472937688715, 0.007403492610196238, -0.019801237949356842, 0.0011806089537742537, -0.03389136339672616, 8.81235294905025e-05, -0.024763667915673082, -0.9963894923409993, 0.006325219997699083, -0.0033184614248567, -0.013101665016919117, 0.0016346996327181174, 0.014043839205525543, -0.023472509518621454, 0.002927978025438538, 0.003411506985350421, -0.02528349916021888, 0.037548718147178306, 0.024231714973202312, 0.994479852478352, 0.9941735167987158, 0.9945633313980151, 0.0009121592812428858, 0.016429864350997914, 0.020160783313376562, -0.023507604038088825]"
2,-3.12,7.12,0,9,42.270846205773466,"[0.013299732242032736, -0.009420675577049842, -0.0034109542444564767, 0.026452622523137403, 0.03240048709148402, 0.012909148050597175, -1.3082817838479213, -1.957859542317565, -0.04021028913021407, -0.004970362450794852, 1.9502877875374525, -0.03692898553456514, -0.05703877942931923, 0.029094342632182357, 0.014353594218067478, 0.0626276468071656, -0.014507809191574683, 0.9715541104699579, -1.1487243920149028, 0.040056734354678714, 0.027072060566588174, -0.8635186047181809, -0.009374635826622235, 1.0298563252722994, -0.07018056563141872, -0.06443751261139052, -0.02012902035829267, -0.0900513519040409, 0.0038948867807291343, -0.003920180520220029]"
2,-3.12,7.12,0,10,1.0005956462961763,"[-0.0012638995107527862, -0.0012733029185012512, -0.0007915638140749692, 0.0011277719143496512, 0.0012613817145550321, 0.0008637437445209173, -0.0006872521291696465, 2.1483391258847462e-05, -0.0009682235697150432, -0.9950813270277603, -0.0015640544226207531, -0.0010883930338270176, -0.0009105034224443642, -6.759577919668303e-05, 0.0008858901290995647, 0.0006376773878642439, -0.0008814967945469654, -0.0008849745060817149, -0.0006231892210659673, 0.0005623064913051756, -0.0008343223802071975, -0.001527457866979276, 0.001410288410803151, -0.0008347261602175138, -3.596693094154446e-05, -0.0009466192760165804, 0.001023334804465037, 0.0009583905706662676, -0.0013448540048570656, -0.00110661241472787]"
2,-3.12,7.12,0,11,7.962190357793702,"[-0.002648304871882612, -0.020262016907118596, 0.011407157476509777, 1.5228519421039977e-05, -0.026208051058210113, 0.029026998927220937, 0.0075026179741919385, -0.00010195134292212416, 0.9945729533458678, 0.03395928128420733, -0.01644730067508382, -0.03258890254087099, 0.9959855949528063, 0.0130254161472374, 0.007083337864740358, -0.0015237854471941148, 0.026655797166983852, 0.013015863542607864, 0.013149348899510471, 0.02271843115013139, 0.994736410054311, -0.9951090064544927, 0.010957731732020637, 0.9953001349384696, -0.03858936878841579, -0.024921905075008244, -0.0053935657858739106, 0.9949651527537746, 0.03741254115427628, 0.0016200723343859913]"
2,-3.12,7.12,0,12,3.542559715981895,"[-0.010622377376178882, -0.002931344538613434, -0.9959288520662457, 0.013519826934871748, 0.9950930027654961, -0.003810401140084796, -0.0017073507237057584, -0.005507917775425142, 0.012112994301598956, -0.01148641677587836, 0.014247273262200544, 0.0011043704753759265, -0.013781165854739985, -0.008195403996285044, 0.00464091119585186, -0.002540072091587131, 0.006843414592824448, 0.005787311095553527, 0.016898471702428974, -0.015119869880726, 0.001148098916929019, 0.0037353112440117187, 0.01492706539808264, -0.004496756592128115, -0.007999108768258267, 0.011301374754844051, -0.9948184651161998, 0.024198015764762548, 0.007801517481079934, -0.001246780696800176]"
2,-3.12,7.12,0,13,5.684341886080802e-14,"[-1.1878100725226659e-08, 6.933513319040685e-09, 6.386259077117984e-09, 3.1556308677238576e-09, -5.86315263007009e-09, -2.40003039664316e-09, 6.054744705608073e-09, 3.5382377028270184e-09, -5.2474362632892735e-09, -4.249566032399343e-09, 5.871989117167686e-09, 3.1282190171566526e-09, -3.542127924305305e-09, -5.60236346203169e-09, -6.358698012576269e-09, 6.934539165115439e-09, 2.9630120579327013e-10, 8.665317352551938e-09, -4.6705661560508815e-09, -5.156601812217332e-09, 1.7754597791963533e-10, 2.0166317504788367e-09, 6.243312977716187e-09, -4.380272589088463e-09, -3.95413346510054e-09, 7.1995374106847976e-09, 4.593780467132547e-09, -1.1679675004927503e-08, -5.927145441120274e-09, 1.7804908658547447e-09]"
2,-3.12,7.12,0,14,11.854511240614045,"[-0.992842858998142, 0.052418391874248016, 0.9949686252636241, -0.003452814272513205, -0.018425765645511127, -0.044219598709089425, 0.006480703094477569, 0.06856924176339119, 0.031896249875590144, 0.0027334843786239738, -0.9944441505584893, -0.994811062167035, 0.002042650216545372, 0.9954184249087756, 0.011419961922115363, -0.9962031405510117, -0.01361328738929135, 0.0027447287725808067, 0.009821012506170401, -0.028776202352937652, 0.04519450787042123, 0.00012199280780977872, 0.0009547878461892978, 0.0005417392356763528, -0.02275229124916356, -0.008048161342571358, 0.9943056911217818, 0.0059070504622980025, -0.9932350266219658, 0.9941813862894042]"
2,-3.12,7.12,0,15,1.1368683772161603e-13,"[5.57778045973123e-09, -1.7356018844338905e-09, 2.8249993455631284e-09, -5.5161435419393e-09, 7.757310349632007e-10, -9.328074757064542e-09, 6.048926692869827e-09, 5.9982410149928e-09, -6.984317124647532e-09, 1.1310289149690789e-08, -5.5580433588886535e-09, -1.0498496294530923e-08, 2.3534583171169743e-09, 4.470401826495163e-09, 5.1665662859079475e-09, 1.1349614137401431e-08, 1.1833258373172839e-08, 5.748407971850611e-09, 2.1441657338527875e-09, -5.547015735629657e-09, 4.961467681141585e-09, -6.7985324037067585e-09, -7.924530809333419e-09, 9.699796521545068e-11, -6.973106536634077e-10, -1.2173950736382722e-09, 2.104875385100513e-09, 9.591254013230355e-09, 6.2829399460895274e-09, -5.492488686087427e-09]"
2,-3.12,7.12,0,16,13.222693843136483,"[-0.9963521171859022, 0.008274806045705851, -0.9939669397827542, -0.9951780209739041, 0.011135801866102746, 0.04242671939307474, 0.001125648850095473, 0.00014914321053094426, 0.03437854988531708, 0.9947183593470141, 0.9945428264449498, -0.9948609587535713, -6.363923003238625e-05, -0.9945139484420991, 0.995986237409844, -0.048873596726116464, -0.008425221956020135, -0.013914998520683675, 0.002399641554239107, -0.9948878467677158, 0.02963650069995083, 0.03760648848813819, 0.05262636509377261, -0.022078669647338955, 0.0002952900049431051, -0.994952690160372, 0.0020373744359321044, -0.0024057422729457656, -0.01232796244453338, -0.9960568581773153]"
2,-3.12,7.12,0,17,16.109078552883773,"[0.03649289843748349, -0.029058620188452178, -0.9935541530491783, 0.994192287533032, 0.007614891523747058, -0.9940571172483219, -0.993992550929462, -0.03106626156545289, 0.019156666480149465, -0.005605348883072736, -0.038496334847067715, -0.018883981748614165, 0.0016531443844600702, -0.048084412017662004, -0.997263734207182, 0.9950655990301138, 0.9941211286440028, -0.05472846148382304, 0.00714798403552841, -0.0021170540516015635, 0.9931702640941822, -0.004589263814148481, -0.02253759403882638, 0.9975037677888317, 0.06550797316882262, 0.9945297920864995, -0.9942926188661327, -0.9931412956661592, 0.9938464496623158, 0.021951655785017454]"
2,-3.12,7.12,0,18,1.0006136166197734,"[0.0013275787796227512, 0.0009340737539309529, -0.0007745901611859729, -0.0005232560592962621, -0.0005675442639065942, -0.0010037116250347644, -0.0013595134247399443, 0.0012117361491599254, -0.0011222422998575787, -0.0008545167478262172, 0.0008216018445685869, -0.0009188173430465518, 0.0009197369025866209, 0.0009413379368941044, 0.0006795924684235288, -0.0016493892278397482, -0.0011608401717793093, 0.000690897732896989, 0.0005490535806202956, -0.001577796242198115, 7.716537605872986e-05, -0.00021296359929534603, 0.9950177630632302, 0.0011755095609826682, -0.0003382897736150525, 0.0012400027325090157, -0.0015321871965228162, 0.0006482118836808048, 0.0011412570409867762, 0.0003863428977224359]"
